"feature_id","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","blank","sample","ms_level"
"FT0486",502.29187154062,502.274872429857,502.29447359957,614.677276611328,603.627868652344,627.144226074219,192,0,141,1
"FT0487",502.904548498153,502.902983067807,502.905974664739,1086.28540039062,1083.40856933594,1093.15454101562,224,1,191,1
"FT0488",502.917498717534,502.855880442604,502.985170378284,23.8980045318604,23.2835578918457,42.7802085876465,168,0,161,1
"FT0489",503.240969067502,503.238872866685,503.243810915683,630.376739501953,627.50537109375,651.504577636719,156,0,148,1
"FT0490",503.248540874434,503.11492365926,503.25137485262,377.060760498047,242.688659667969,439.721999084473,186,0,164,1
"FT0491",503.918052683059,503.915250855974,503.954351154543,23.9220485687256,23.2549438476562,24.3647956848145,151,0,150,1
"FT0492",505.256432696497,505.15967296886,505.265969737977,655.641052246094,575.422729492188,681.372497558594,347,0,165,1
"FT0493",505.227266104027,505.134720778334,505.264657851456,393.15071105957,104.665023803711,472.198999084473,312,0,144,1
"FT0494",506.259621076844,506.257828169868,506.261214625959,653.614074707031,635.221008300781,671.545959472656,290,0,162,1
"FT0495",507.27155442086,507.260463586265,507.318366719343,692.500152587891,528.700999084473,729.875986816406,418,0,166,1
"FT0496",508.275468295312,508.196688741125,508.277342576475,709.329650878906,681.728759765625,787.00634765625,271,0,151,1
"FT0497",509.204657970695,509.084535347417,509.224070785575,275.298004150391,246.606292724609,294.686218261719,335,0,146,1
"FT0498",509.222325696187,509.163366497726,509.288472863613,396.844940185547,394.260803222656,476.65499609375,321,0,166,1
"FT0499",511.14455882816,511.085426531168,511.254786578028,206.961639404297,109.750259399414,401.093658447266,227,0,157,1
"FT0500",513.304813444023,513.220485148952,513.30773351917,666.535949707031,640.724853515625,789.856201171875,482,0,166,1
"FT0501",514.309063298113,514.224474987214,514.311058394519,653.000305175781,651.744001220703,709.898986816406,196,0,160,1
"FT0502",515.119967866458,515.115645676547,515.251751647385,312.511688232422,255.064001220703,436.952331542969,315,0,161,1
"FT0503",515.238239577351,515.236466660708,515.323193488118,752.422912597656,577.421999084473,806.978332519531,275,0,161,1
"FT0504",516.896887179312,516.894917361748,516.933146979381,23.9227714538574,22.1037693023682,30.4031658172607,167,0,164,1
"FT0505",517.135427668979,517.132681037588,517.301588227268,372.859680175781,194.64372253418,474.816345214844,317,0,168,1
"FT0506",517.897513921802,517.895345388292,517.934331237203,23.9123401641846,23.0981998443604,24.8740673065186,162,0,162,1
"FT0507",518.251361452873,518.137854389761,518.252745623928,691.856872558594,687.024719238281,804.902954101562,163,0,154,1
"FT0508",518.13828720803,518.135835539923,518.269560009628,372.834442138672,201.477386474609,450.563598632812,219,0,167,1
"FT0509",518.896256375398,518.893801171955,519.112910519821,24.229229927063,23.4418640136719,128.672088623047,264,0,167,1
"FT0510",519.896088257262,519.894080951836,520.11650362102,23.9538841247559,23.2835578918457,107.443351745605,163,0,162,1
"FT0511",520.267301897761,520.265809221951,520.268731026376,752.575073242188,749.520935058594,781.203186035156,143,0,138,1
"FT0512",520.910219940351,520.908549282496,520.91060126233,1085.08715820312,1044.41149902344,1133.13916015625,441,1,252,1
"FT0513",521.1294995167,520.910018154295,521.131529149535,331.288970947266,320.613342285156,445.80712890625,163,0,155,1
"FT0514",520.892995398989,520.890658433609,521.130371167444,23.9489059448242,23.0981998443604,114.481597900391,150,0,150,1
"FT0515",521.251196976217,521.249828605532,521.252850361997,582.028137207031,516.641662597656,594.339111328125,175,0,165,1
"FT0516",521.202191192724,521.131641625082,521.269864633332,291.710723876953,139.947999084473,422.815368652344,211,0,173,1
"FT0517",521.912783981206,521.911933852314,521.913932530189,1085.05926513672,1083.5712890625,1094.06018066406,366,1,252,1
"FT0518",522.176269915729,522.131626594636,522.256030818159,331.917449951172,199.146453857422,453.651184082031,371,0,169,1
"FT0519",522.254517680451,522.253001619863,522.25649222336,582.103729248047,578.685729980469,592.683959960938,172,0,161,1
"FT0520",522.913972784367,522.912880662141,522.916533009165,1085.41101074219,1083.03869628906,1094.16833496094,315,1,250,1
"FT0521",523.250265127693,523.247468383569,523.289761999379,584.054626464844,524.246887207031,635.247863769531,321,0,165,1
"FT0522",524.887117906404,524.886131511377,524.888726531205,1086.07836914062,1083.42004394531,1091.80187988281,66,1,61,1
"FT0523",527.285412000212,527.250546716128,527.320494055899,477.012405395508,415.627986816406,528.863342285156,180,0,136,1
"FT0524",529.155084036983,529.111888607241,529.248078231174,205.684768676758,63.4852027893066,401.093658447266,404,0,173,1
"FT0525",529.299798881159,529.262354441158,529.303180131633,516.969909667969,447.295227050781,566.252075195312,235,0,149,1
"FT0526",530.136321663801,530.116193953696,530.188388292714,190.855270385742,68.4718704223633,272.792877197266,233,0,131,1
"FT0527",531.280814644287,531.27878635797,531.283093968946,581.245300292969,574.578857421875,595.576843261719,306,1,175,1
"FT0528",531.150449592453,531.147962146233,531.282363621144,400.321105957031,389.989999084473,476.070251464844,182,0,142,1
"FT0529",532.283994109381,532.282377624167,532.285716485911,581.008911132812,574.578857421875,595.423156738281,279,0,166,1
"FT0530",532.874270992113,532.87225311096,532.91232841104,23.9220485687256,23.0981998443604,24.8740673065186,161,0,161,1
"FT0531",533.136308833303,533.13301607161,533.223429933908,32.7968978881836,28.5499649047852,127.186172485352,235,0,151,1
"FT0532",533.165419937683,533.131593734572,533.296653977113,290.369125366211,173.406204223633,358.809814453125,190,0,165,1
"FT0533",533.287463371958,533.259861876761,533.453093706804,622.359832763672,574.578857421875,657.402465820312,630,0,166,1
"FT0534",533.875697022046,533.873544822182,533.915197079898,23.9405422210693,23.2827968597412,24.8787536621094,151,0,151,1
"FT0535",534.289172473605,534.28088599621,534.301229237025,585.772521972656,446.488999084473,654.362548828125,587,0,166,1
"FT0536",534.873766378722,534.869842591357,534.979972847303,24.2336883544922,23.0981998443604,128.108963012695,247,0,159,1
"FT0537",535.145745804785,535.108043151436,535.230811087513,308.556549072266,252.902923583984,417.882385253906,278,0,156,1
"FT0538",535.302973111726,535.284286053256,535.348269037741,636.272125244141,481.669999084473,713.834838867188,454,0,157,1
"FT0539",536.203203592095,536.139653826747,536.315412642077,316.230010986328,195.926940917969,358.614654541016,221,0,139,1
"FT0540",537.203767064066,537.133618160901,537.328809279415,369.418426513672,320.171539306641,536.836999084473,349,0,155,1
"FT0541",537.327298065856,537.313590319262,537.329113827314,721.358917236328,668.423156738281,742.419860839844,258,0,156,1
"FT0542",538.330513760127,538.207051406835,538.332252058624,724.64892578125,708.770629882812,793.478210449219,161,0,140,1
"FT0543",539.249070119404,539.205618492105,539.256193740486,410.048950195312,319.39453125,451.54345703125,181,0,162,1
"FT0544",540.330013494559,540.328259401375,540.331942396463,682.083129882812,655.968994140625,685.867986816406,167,0,162,1
"FT0545",545.261601275692,545.257941757777,545.298738855421,427.8193359375,413.353424072266,533.669006347656,293,0,152,1
"FT0546",545.160573185082,545.158622560946,545.260061416397,691.82861328125,685.431701660156,815.318298339844,138,0,131,1
"FT0547",547.256552839719,547.14377057121,547.348087314691,356.388977050781,104.420883178711,417.117309570312,566,1,200,1
"FT0548",547.275930532641,547.144804361979,547.311193940223,455.314361572266,427.874572753906,497.106872558594,222,0,165,1
"FT0549",548.259242194934,548.148522454525,548.315460205078,377.061874389648,236.980545043945,391.343999084473,220,1,178,1
"FT0550",548.278828750688,548.276846879359,548.281605276442,455.349853515625,454.563873291016,465.900817871094,171,0,157,1
"FT0551",548.852197284874,548.84992663521,548.891223725098,23.9408130645752,22.1037693023682,25.0264778137207,135,0,135,1
"FT0552",549.252193185862,549.060372294501,549.255498974065,276.014190673828,167.694091796875,418.814300537109,287,0,195,1
"FT0553",549.236739798609,549.234764430453,549.244775424656,555.933746337891,515.501999084473,569.48583984375,144,0,142,1
"FT0554",549.281673678522,549.241668557822,549.284774001824,667.050994873047,640.724853515625,784.123901367188,466,0,166,1
"FT0555",549.340502778873,549.25941373133,549.344551040168,409.473985839844,311.54899609375,485.229614257812,81,1,73,1
"FT0556",550.286004644474,550.246365443846,550.289447988373,653.038116455078,651.744001220703,712.432312011719,166,0,144,1
"FT0557",551.17625344176,551.138633447699,551.304502152763,290.660766601562,191.670166015625,310.368408203125,558,0,169,1
"FT0558",551.280254038853,551.214318655736,551.299511389432,652.709503173828,600.5283203125,693.707275390625,270,0,155,1
"FT0559",552.284759404691,552.282470460481,552.311465182184,604.906372070312,515.366149902344,619.099670410156,169,0,145,1
"FT0560",555.283939074787,555.282102509899,555.441342646437,720.593566894531,642.208999084473,753.905986816406,301,0,166,1
"FT0561",555.441272601997,555.439843996786,555.443542652732,832.043029785156,830.81982421875,923.66943359375,163,0,163,1
"FT0562",556.287321040218,556.285660613291,556.444562518473,719.628936767578,642.208999084473,753.905986816406,228,0,166,1
"FT0563",556.444269985612,556.442560567895,556.446390224966,832.041198730469,830.81982421875,923.66943359375,163,0,163,1
"FT0564",557.284760826502,557.259944035457,557.296319552011,717.730041503906,619.053894042969,736.123107910156,287,0,164,1
"FT0565",557.44745416709,557.445414489348,557.451016470554,832.051300048828,830.81982421875,923.66943359375,138,0,138,1
"FT0566",559.166159866703,559.143563135401,559.207367246327,149.666969299316,59.8905029296875,165.330337524414,200,0,171,1
"FT0567",559.312211814146,559.278762668295,559.473506477327,654.259735107422,640.381164550781,760.584007446289,362,1,182,1
"FT0568",559.471978683816,559.279404009244,559.474592819617,882.338195800781,859.265380859375,907.130676269531,138,0,135,1
"FT0569",560.31541565592,560.169093076045,560.317247553819,653.960357666016,640.724853515625,753.893859863281,326,0,168,1
"FT0570",560.170043851878,560.148687309427,560.315906838331,149.895553588867,64.3472061157227,253.768478393555,175,0,164,1
"FT0571",561.326242085119,561.290972583231,561.32929673053,683.154357910156,640.724853515625,797.197509765625,612,0,166,1
"FT0572",561.289507360238,561.256549711888,561.331454153113,338.297409057617,191.400588989258,521.930999084473,266,0,172,1
"FT0573",562.318903581877,562.313325610988,562.332403013745,652.257751464844,594.323364257812,715.606323242188,649,0,165,1
"FT0574",563.317413126339,563.315352267094,563.341903462908,606.328094482422,562.539999084473,619.468139648438,320,0,166,1
"FT0575",563.334765783761,563.213341515748,563.344870245852,710.845581054688,685.421264648438,842.831359863281,301,0,153,1
"FT0576",564.329696757258,564.31787018904,564.347226509777,643.934387207031,594.325988769531,753.089,524,0,165,1
"FT0577",565.333832099738,565.320947234044,565.335688850489,644.244171142578,604.199462890625,660.192138671875,216,0,165,1
"FT0578",565.192043143778,565.157405601064,565.337647365489,273.232666015625,189.314971923828,418.146453857422,261,0,164,1
"FT0579",566.337566188756,566.334234168529,566.348528249137,658.003112792969,631.785400390625,709.140380859375,368,0,161,1
"FT0580",567.129057760951,567.126520453742,567.132259893164,534.999267578125,532.677368164062,536.037780761719,151,1,150,1
"FT0581",567.206960149828,567.134104397656,567.378909800319,291.612182617188,193.340728759766,439.286224365234,542,0,169,1
"FT0582",568.132035283291,568.130856042161,568.133589651029,533.979370117188,532.677368164062,534.570922851562,29,1,28,1
"FT0583",569.351417006867,569.235431123872,569.354023673503,356.638610839844,354.829559326172,395.779235839844,135,1,119,1
"FT0584",570.279110747732,570.161720958124,570.321491140643,357.032913208008,324.703002929688,515.748986816406,234,1,153,1
"FT0585",570.892053086995,570.889614718597,570.898254394531,1086.76123046875,1083.61633300781,1093.12292480469,236,1,202,1
"FT0586",575.306532368901,575.295667488214,575.308684498141,516.864807128906,483.605651855469,557.254150390625,211,0,165,1
"FT0587",576.309028170623,576.259515935268,576.312150536354,516.547485351562,366.558258056641,528.913024902344,230,0,151,1
"FT0588",577.243645751837,577.240177891678,577.246349943072,536.029113769531,535.213439941406,537.339538574219,52,1,51,1
"FT0589",577.24897990297,577.153580217643,577.323198757533,292.232025146484,186.819976806641,392.478607177734,479,0,172,1
"FT0590",577.268437889221,577.266948226197,577.423508795934,642.485168457031,624.288635253906,658.810986816406,284,0,166,1
"FT0591",577.287218526854,577.268134303121,577.424284179732,546.672058105469,445.134999084473,590.930786132812,384,0,164,1
"FT0592",577.423077038107,577.421453903538,577.425305017081,832.043762207031,830.81982421875,923.66943359375,164,0,164,1
"FT0593",578.252136556987,578.157064083278,578.32439738283,280.131195068359,153.82999609375,367.593566894531,203,0,141,1
"FT0594",578.271854106502,578.270133672765,578.426539082726,636.737670898438,627.144958496094,655.70849609375,195,0,166,1
"FT0595",578.42634108652,578.424768611464,578.428669671595,832.043518066406,830.81982421875,923.66943359375,163,0,163,1
"FT0596",579.209464557879,579.170011932742,579.3392089868,302.516510009766,150.712631225586,347.071838378906,424,0,170,1
"FT0597",579.283168151545,579.209379091213,579.373153626881,681.650985839844,614.877075195312,815.358337402344,371,0,166,1
"FT0598",579.208930758141,579.206401451756,579.302908356626,375.674987792969,355.86999609375,508.735999084473,254,0,163,1
"FT0599",580.287390602208,580.269681952352,580.290148641925,683.482391357422,633.545043945312,698.857421875,252,0,165,1
"FT0600",580.2112318803,580.174487811339,580.341562898063,302.876342773438,160.370422363281,425.483459472656,262,0,154,1
"FT0601",581.223545244896,581.148427159902,581.284898157603,286.954956054688,149.881713867188,424.147613525391,279,0,169,1
"FT0602",581.454963096906,581.453393930269,581.457022251402,882.070159912109,859.265380859375,941.3857421875,144,0,144,1
"FT0603",582.227017244471,582.198781967955,582.280526731529,286.950103759766,273.215545654297,297.904266357422,179,0,164,1
"FT0604",585.342332957501,585.340965294576,585.343408387096,1086.76916503906,1083.5712890625,1087.97595214844,253,1,252,1
"FT0605",586.346223114423,586.343744102883,586.348662573444,1086.62145996094,1083.39270019531,1087.875,242,1,239,1
"FT0606",588.897542890509,588.896520242475,588.898051264002,1084.75415039062,1083.5712890625,1134.05346679688,373,1,252,1
"FT0607",589.900437435252,589.898944380588,589.90121513682,1085.08898925781,1083.5712890625,1093.82678222656,353,1,252,1
"FT0608",590.895553706625,590.891939734342,590.901892817907,1085.42504882812,1083.45971679688,1099.19519042969,351,1,250,1
"FT0609",591.099574235286,591.09761452699,591.101479764241,230.891090393066,229.992007446289,271.042602539062,162,0,161,1
"FT0610",591.174160066826,591.142444169875,591.298396948223,327.813140869141,199.014877319336,333.449951171875,278,0,166,1
"FT0611",592.103320910015,592.100720478178,592.238356170503,231.232238769531,230.210083007812,407.675903320312,244,0,159,1
"FT0612",592.874842931176,592.870964292994,592.87678817671,1086.43267822266,1083.40893554688,1092.62609863281,248,1,211,1
"FT0613",593.174887390121,593.102854532478,593.246219880938,230.890869140625,66.0808563232422,294.009033203125,613,0,200,1
"FT0614",593.27350586981,593.271869668083,593.277733356014,605.596313476562,594.209411621094,628.250366210938,210,0,164,1
"FT0615",594.154001407924,594.104727912224,594.250527168261,230.661026000977,66.0808563232422,292.982574462891,293,0,192,1
"FT0616",594.27686707903,594.270080566406,594.303196234592,604.914367675781,413.331999084473,628.250366210938,183,0,158,1
"FT0617",595.289374020795,595.202655280156,595.292981442081,649.90869140625,637.973510742188,784.703430175781,199,0,155,1
"FT0618",595.202198875992,595.164924084928,595.296706812664,278.551635742188,124.254722595215,349.448364257812,247,0,135,1
"FT0619",597.218118042135,597.042759751694,597.254144724355,290.664520263672,253.508804321289,358.809814453125,303,0,164,1
"FT0620",599.268967141606,599.266933186241,599.285340204878,584.736083984375,575.978149414062,664.270080566406,205,0,165,1
"FT0621",600.27203442255,600.269711417665,600.296867277299,584.30029296875,475.289916992188,591.81884765625,182,0,156,1
"FT0622",605.316230084333,605.312655309392,605.383474161337,653.209930419922,610.499633789062,728.528076171875,180,0,151,1
"FT0623",606.87169410415,606.868896484375,606.874128152342,1087.44055175781,1083.40600585938,1091.47338867188,202,0,191,1
"FT0624",607.223240776016,607.185876630892,607.298402667338,160.772933959961,49.9971351623535,175.497619628906,356,0,161,1
"FT0625",607.296979883487,607.260318523749,607.340772773297,338.714691162109,281.956726074219,434.16650390625,279,0,166,1
"FT0626",608.300394880855,608.29766348413,608.344187181742,338.268829345703,337.074462890625,493.851999084473,203,0,167,1
"FT0627",609.146508685251,609.14370075083,609.239215186473,270.225952148438,213.023162841797,281.985748291016,211,0,193,1
"FT0628",609.302726376161,609.144646357827,609.359007131142,376.412017822266,333.224273681641,490.307464599609,347,0,164,1
"FT0629",610.150074193376,610.146905615518,610.348233071629,270.227966308594,228.884017944336,417.477569580078,246,0,193,1
"FT0630",613.081475398016,613.021970970316,613.237479413022,230.540420532227,132.396423339844,271.042602539062,230,0,150,1
"FT0631",615.193078575021,615.190426945753,615.237448263028,241.297134399414,240.183975219727,273.514465332031,161,0,160,1
"FT0632",615.213708601408,615.155699813546,615.216526293152,159.001106262207,62.0021171569824,174.330230712891,162,0,156,1
"FT0633",617.173943894335,617.170936922306,617.280480648196,233.687927246094,66.4251708984375,312.825500488281,161,0,134,1
"FT0634",623.271900292247,623.269818481975,623.452751028567,720.383758544922,604.153381347656,736.89794921875,144,0,130,1
"FT0635",624.878774733717,624.877529733684,624.88117275246,1085.76098632812,1083.1865234375,1093.69763183594,338,1,249,1
"FT0636",625.142708682723,625.14006602674,625.25643749074,242.668426513672,241.460144042969,356.244812011719,264,0,165,1
"FT0637",625.306578022712,625.256722554039,625.354407462512,310.131652832031,257.390686035156,427.150329589844,204,0,143,1
"FT0638",626.145173662878,626.143185809222,626.256124450154,242.409049987793,228.545928955078,356.587310791016,148,0,143,1
"FT0639",627.299656896083,627.297641983753,627.30201520014,653.930786132812,644.5263671875,667.635681152344,239,0,164,1
"FT0640",627.228669371631,627.144503786691,627.33900573163,286.968902587891,191.670166015625,421.483520507812,304,0,169,1
"FT0641",630.301807104085,630.299633718439,630.304266905553,605.043212890625,595.107116699219,619.468139648438,197,0,164,1
"FT0642",630.877731669013,630.874918250584,630.937637813909,23.8517017364502,23.0981998443604,31.09104347229,164,0,158,1
"FT0643",631.878826119116,631.875975273928,631.923080058992,23.8513669967651,22.7925453186035,24.5813770294189,148,0,147,1
"FT0644",632.31800790758,632.315902747362,632.320829967512,644.251953125,642.914855957031,660.788513183594,164,0,150,1
"FT0645",632.876557434236,632.816288994205,632.961569613458,23.8844909667969,23.0981998443604,129.774353027344,201,0,163,1
"FT0646",633.201242265606,633.144553380439,633.321059914249,234.586669921875,208.321212768555,269.82568359375,243,0,142,1
"FT0647",640.867982814023,640.865758294999,640.874450683594,1087.14074707031,1083.07824707031,1092.14587402344,189,1,172,1
"FT0648",643.305262447754,643.274582025241,643.329934343452,437.917053222656,385.005859375,487.95947265625,296,0,161,1
"FT0649",643.307629203736,643.304238557454,643.353282998866,357.626602172852,356.571044921875,359.973022460938,144,0,144,1
"FT0650",643.809915469699,643.807630651008,643.81281832972,437.559097290039,436.524658203125,438.880737304688,134,0,134,1
"FT0651",645.203751382766,645.194288966742,645.311778740936,243.670135498047,204.82536315918,273.550720214844,134,0,133,1
"FT0652",645.256283277505,645.253792663466,645.329266253217,636.532348632812,633.545043945312,716.310668945312,139,0,130,1
"FT0653",646.855622537814,646.852887316822,646.900927201012,23.8518524169922,23.2283172607422,24.5562210083008,151,0,151,1
"FT0654",647.29365977286,647.286196317358,647.338178169616,357.079376220703,339.237999084473,438.462219238281,261,0,165,1
"FT0655",647.327584540926,647.26862728531,647.330691545079,530.2734375,493.382232666016,545.189392089844,242,0,165,1
"FT0656",647.219256946495,647.181731472459,647.32902955989,187.579284667969,72.8200073242188,261.278961181641,179,0,137,1
"FT0657",648.29783295653,648.291810068364,648.34131580945,357.188385009766,354.693878173828,387.425109863281,174,0,134,1
"FT0658",648.855838571916,648.851558926547,648.948232990422,24.1943063735962,22.8899173736572,129.774353027344,218,0,139,1
"FT0659",650.297752144196,650.267963019017,650.344999619478,333.469848632812,273.550720214844,433.168121337891,224,0,166,1
"FT0660",650.799659096602,650.796558712114,650.84694694148,333.630401611328,332.194001220703,433.168121337891,166,0,166,1
"FT0661",650.985057957823,650.798092508192,650.987772910696,42.4425239562988,30.2810039520264,142.654999084473,143,0,133,1
"FT0662",651.304855988763,651.274384738107,651.351983707274,349.846405029297,239.123672485352,509.85599609375,283,0,169,1
"FT0663",651.806996899039,651.801915978286,651.857549924884,350.119247436523,333.187042236328,447.535308837891,230,0,167,1
"FT0664",652.307700525405,652.287169610647,652.355443960382,350.134643554688,245.822418212891,353.283050537109,187,0,147,1
"FT0665",653.172963892874,653.170660200086,653.220622204649,296.083953857422,261.737999084473,297.459838867188,161,0,161,1
"FT0666",655.369950656204,655.25780642065,655.443842346256,425.429107666016,326.927001953125,455.471466064453,375,0,165,1
"FT0667",656.885071457105,656.884381056469,656.887379543589,1084.73742675781,1083.5712890625,1133.03002929688,342,1,252,1
"FT0668",657.220686383662,657.218747933316,657.256228421995,389.740737915039,199.507999084473,484.306091308594,214,0,166,1
"FT0669",657.385289404917,657.256623723395,657.459954797318,418.597259521484,327.189605712891,484.559783935547,258,0,165,1
"FT0670",657.887188792635,657.885611977577,657.890197438367,1085.08679199219,1083.40148925781,1093.826171875,315,1,252,1
"FT0671",658.156340205971,658.153452613309,658.224345099546,178.815010070801,66.3874359130859,259.364532470703,176,0,161,1
"FT0672",658.222952144262,658.154143440676,658.294011614069,389.8330078125,388.362001220703,446.647338867188,168,0,166,1
"FT0673",658.295045768312,658.270916442572,658.46062563452,326.371353149414,256.325999084473,328.010192871094,184,0,153,1
"FT0674",658.878504934655,658.87699861883,658.881055309446,1085.42504882812,1083.5712890625,1093.82604980469,373,1,251,1
"FT0675",659.181846569177,659.157740342102,659.256397109585,177.050811767578,49.6740188598633,244.427047729492,277,0,152,1
"FT0676",659.232260267208,659.157093419549,659.25546891678,389.817367553711,294.959320068359,446.647338867188,138,0,132,1
"FT0677",659.375998662496,659.373588477561,659.379071821512,1085.7509765625,1083.08422851562,1093.07629394531,159,0,147,1
"FT0678",659.299886565398,659.258300749645,659.475940914526,444.602813720703,254.972999084473,481.923986816406,459,0,169,1
"FT0679",660.862700011447,660.859952570776,660.864870883964,1086.09692382812,1083.40148925781,1092.81884765625,255,1,220,1
"FT0680",663.157129212039,663.153031321797,663.322815307602,239.58219909668,141.205551147461,273.151763916016,234,0,157,1
"FT0681",669.384983944005,669.312353962453,669.387487541242,453.691833496094,440.907989501953,510.534942626953,138,0,133,1
"FT0682",671.272219271266,671.180061601852,671.328107147517,257.765991210938,83.3024139404297,310.785858154297,164,0,135,1
"FT0683",671.400119110091,671.27242229183,671.403699906219,433.726104736328,349.203521728516,471.182891845703,178,0,155,1
"FT0684",673.220665187401,673.21597762753,673.345813190707,427.142532348633,392.150939941406,499.924072265625,270,0,166,1
"FT0685",674.860679979235,674.858459747775,674.863131805551,1087.09875488281,1083.08190917969,1091.60974121094,164,1,149,1
"FT0686",675.359689836988,675.35686652327,675.362272211098,595.510101318359,593.479309082031,611.05712890625,210,0,165,1
"FT0687",675.26765321078,675.259343788828,675.35989496028,355.073303222656,253.36899609375,490.638397216797,272,0,166,1
"FT0688",676.270117685484,676.263300466267,676.315197696486,355.345550537109,335.529754638672,438.462219238281,164,0,151,1
"FT0689",676.363216729495,676.360261356342,676.367081518265,595.549986816406,593.817138671875,610.141723632812,151,0,149,1
"FT0690",677.283461477395,677.227974615268,677.336647492843,342.050720214844,303.647918701172,435.162017822266,285,0,166,1
"FT0691",677.23004947305,677.131779017714,677.376202424244,229.890716552734,73.8076400756836,270.876251220703,274,0,199,1
"FT0692",678.286343534375,678.231111118226,678.341013930272,342.018707275391,304.046508789062,435.162017822266,225,0,166,1
"FT0693",678.232533087227,678.134832129534,678.305472936005,230.228790283203,134.824478149414,270.701782226562,239,0,171,1
"FT0694",679.189130950553,679.176652625243,679.288818083333,193.279136657715,74.7908325195312,270.701782226562,232,0,167,1
"FT0695",679.28823183776,679.263545392508,679.437727508545,342.174285888672,316.886077880859,446.619934082031,193,0,160,1
"FT0696",681.240129916822,681.208270863816,681.332153784741,232.028472900391,227.871246337891,407.675903320312,223,0,166,1
"FT0697",681.296294518379,681.291669690776,681.298926090682,910.28125,878.518920898438,977.305358886719,189,1,188,1
"FT0698",682.243296299967,682.216058671329,682.291720691766,231.914566040039,227.871246337891,304.231689453125,180,0,160,1
"FT0699",683.253193892327,683.184693717001,683.307670745937,232.99201965332,153.487350463867,340.591999084473,235,0,165,1
"FT0700",683.305439704013,683.301925546315,683.326769830241,530.294006347656,528.784007446289,577.186889648438,171,0,163,1
"FT0701",684.256579617759,684.22697037195,684.260942532743,233.240074157715,227.761032104492,301.0322265625,146,0,130,1
"FT0702",690.880099458229,690.878244562204,690.882771755511,1085.36315917969,1083.03869628906,1097.52221679688,406,1,252,1
"FT0703",691.320449252686,691.259021141537,691.46612637797,375.366973876953,222.504999084473,543.41799609375,659,0,171,1
"FT0704",691.381210255223,691.376740870986,691.383794090246,1084.90954589844,1083.30786132812,1097.17602539062,180,1,168,1
"FT0705",692.320394113328,692.189936920846,692.361690767669,374.344360351562,184.617999084473,477.811920166016,387,0,145,1
"FT0706",692.868380038549,692.866203553784,692.870539446433,1085.7568359375,1083.40148925781,1093.15356445312,367,1,252,1
"FT0707",693.334743042151,693.331439994787,693.369777730153,530.929382324219,445.80712890625,545.503986816406,337,0,166,1
"FT0708",693.369834510578,693.367104207881,693.376098632812,1086.09680175781,1083.35363769531,1093.92895507812,222,0,183,1
"FT0709",693.277939014613,693.274024558653,693.467223698407,334.430633544922,239.187408447266,435.493286132812,367,0,166,1
"FT0710",694.337963146963,694.278757800189,694.340814389754,530.929382324219,428.485961914062,545.503986816406,315,0,165,1
"FT0711",694.280866066135,694.172028162593,694.338185675493,315.536026000977,102.765403747559,353.800999084473,166,0,139,1
"FT0712",695.341957829389,695.275550532417,695.352922971997,544.656158447266,426.149871826172,581.715087890625,376,0,165,1
"FT0713",695.184147488093,695.180564395506,695.350684786754,188.703132629395,68.0863647460938,229.870620727539,190,0,171,1
"FT0714",695.277954911019,695.180885510189,695.349518848391,306.97900390625,251.303558349609,396.481964111328,217,0,139,1
"FT0715",696.35134712729,696.339196858226,696.356404304899,565.707092285156,528.948120117188,576.083984375,297,0,161,1
"FT0716",697.199416444018,697.164629684382,697.366316332883,186.268966674805,73.1497039794922,235.710845947266,203,0,168,1
"FT0717",699.381440296331,699.377691187509,699.384238131663,657.321899414062,644.497802734375,676.385131835938,257,0,165,1
"FT0718",700.385122448922,700.38183638093,700.388325307302,657.271301269531,644.497802734375,675.142395019531,208,0,160,1
"FT0719",701.386644935535,701.382654767028,701.39009054608,657.283386230469,655.67333984375,674.64697265625,175,0,147,1
"FT0720",707.183761238894,707.172522521886,707.234470789248,189.928726196289,62.7781448364258,261.556915283203,643,0,172,1
"FT0721",707.293463192535,707.179264189119,707.352505762386,339.445693969727,282.583068847656,470.775665283203,356,0,165,1
"FT0722",708.187276898852,708.182957126588,708.237733456506,191.137023925781,64.031852722168,261.556915283203,399,0,172,1
"FT0723",708.296543704955,708.184400309688,708.351193917714,339.049713134766,324.017913818359,434.16650390625,227,0,158,1
"FT0724",709.189289538257,709.162710795833,709.255720699037,191.796722412109,68.6452484130859,291.655548095703,343,0,172,1
"FT0725",709.291961125042,709.257245552813,709.393122001946,303.637710571289,172.823974609375,443.82199609375,428,0,168,1
"FT0726",710.192195721854,710.188901092501,710.242995198677,190.948486328125,68.6452484130859,261.835479736328,276,0,172,1
"FT0727",710.275975512834,710.271850890851,710.326689023734,303.280075073242,274.765045166016,425.483459472656,186,0,165,1
"FT0728",711.214364350906,711.139958696,711.256003761272,256.441638793945,62.2760009765625,300.587249755859,356,0,168,1
"FT0729",711.395100767206,711.257185202251,711.448815094133,303.472961425781,100.239067077637,428.93499609375,448,0,173,1
"FT0730",711.337315511007,711.333880255603,711.454274164268,596.741271972656,570.772277832031,633.250122070312,227,0,161,1
"FT0731",712.218119319296,712.14516650534,712.34029572363,263.432342529297,177.733657836914,267.977447509766,222,0,164,1
